n_estimators,learning_rate,max_depth,subsample,colsample_bytree,gamma,min_child_weight,mean_loss,mean_mae,mean_mape,execution_time
200,0.05,4,1.0,0.8,0.3,3,309.2785718216545,13.797795287577344,0.15862843729287127,18.35567593574524
200,0.05,4,1.0,0.8,0.3,5,305.8369727201891,13.735612455281156,0.15809939874443116,18.232584953308105
200,0.05,4,1.0,1.0,0.0,1,301.75925370416985,13.694574998119394,0.1560461090963761,36.52071714401245
200,0.05,4,1.0,1.0,0.0,3,300.7171385443272,13.619157469173551,0.1541738225170199,36.02560997009277
200,0.05,4,1.0,1.0,0.0,5,304.23954894531613,13.683460288189988,0.15536311837500405,35.80288028717041
200,0.05,4,1.0,1.0,0.1,1,308.0574896899858,13.885407547440527,0.15906126541914137,25.881391525268555
200,0.05,4,1.0,1.0,0.1,3,303.55985819045645,13.742754257966492,0.157452893609403,25.73818588256836
200,0.05,4,1.0,1.0,0.1,5,307.91234578798674,13.891209205108053,0.15885955278981484,25.520760536193848
200,0.05,4,1.0,1.0,0.3,1,303.181462752072,13.811265923761475,0.15988524512165628,19.453866958618164
200,0.05,4,1.0,1.0,0.3,3,303.181462752072,13.811265923761475,0.15988524512165628,19.03959369659424
200,0.05,4,1.0,1.0,0.3,5,298.49057116155393,13.715996540348552,0.1590767086246227,19.111600637435913
200,0.05,6,0.7,0.7,0.0,1,323.57968380317755,14.276209392507798,0.16420349811146856,78.54812693595886
200,0.05,6,0.7,0.7,0.0,3,329.79371802269713,14.401412549419971,0.16452165695234935,74.62409138679504
200,0.05,6,0.7,0.7,0.0,5,318.4843912547004,14.143059595057796,0.1622812349597163,72.63382697105408
200,0.05,6,0.7,0.7,0.1,1,334.0934797664598,14.48915852825121,0.1666581752934107,31.581266403198242
200,0.05,6,0.7,0.7,0.1,3,333.92901850763303,14.400415934396698,0.1648858437240081,31.398741245269775
200,0.05,6,0.7,0.7,0.1,5,334.88766860006905,14.499677316455902,0.16660735268762925,31.267655611038208
200,0.05,6,0.7,0.7,0.3,1,319.4485206157972,14.198647721446441,0.16339349963366778,23.096792936325073
200,0.05,6,0.7,0.7,0.3,3,317.8770366150239,14.177900934635304,0.16319132044140333,22.990198135375977
200,0.05,6,0.7,0.7,0.3,5,320.9978752143207,14.250628221973056,0.16410612465604468,23.09761881828308
200,0.05,6,0.7,0.8,0.0,1,339.7575564238291,14.506800139954972,0.16708215447800223,81.5818407535553
200,0.05,6,0.7,0.8,0.0,3,325.83208184010755,14.261883359191154,0.16299072708832327,77.73929405212402
200,0.05,6,0.7,0.8,0.0,5,326.56844048088584,14.27078229987572,0.16350483672076754,75.64336681365967
200,0.05,6,0.7,0.8,0.1,1,332.14194016153317,14.445581137442916,0.16584173851993034,32.371158838272095
200,0.05,6,0.7,0.8,0.1,3,329.47718161686976,14.436723392085382,0.16671579888624538,32.08257341384888
200,0.05,6,0.7,0.8,0.1,5,341.71574946007286,14.706563418455719,0.16890026039870182,31.902586936950684
200,0.05,6,0.7,0.8,0.3,1,320.0115147832539,14.303835042848522,0.1649231528948486,23.10901951789856
200,0.05,6,0.7,0.8,0.3,3,320.22744216380977,14.304857621001265,0.16494844828254546,22.785050868988037
200,0.05,6,0.7,0.8,0.3,5,322.33622836520874,14.350333037441075,0.1656974836246325,22.646425008773804
200,0.05,6,0.7,1.0,0.0,1,310.74080252193465,13.966310280739538,0.16175868063650356,90.11213636398315
200,0.05,6,0.7,1.0,0.0,3,325.5757348380046,14.249221206594243,0.16467494522604356,85.61324071884155
200,0.05,6,0.7,1.0,0.0,5,323.55524655077204,14.22105153437657,0.16467059756071023,83.034250497818
200,0.05,6,0.7,1.0,0.1,1,328.07259374917385,14.438208809131424,0.1674147555400827,35.82042694091797
200,0.05,6,0.7,1.0,0.1,3,332.75681068676874,14.580827185646639,0.17014974452156356,35.086970806121826
200,0.05,6,0.7,1.0,0.1,5,334.25627999221956,14.628974430219538,0.1708134299944939,34.74390745162964
200,0.05,6,0.7,1.0,0.3,1,306.3516100604289,14.064782395910978,0.1630890206013189,25.57263946533203
200,0.05,6,0.7,1.0,0.3,3,306.35730733625473,14.064943818727167,0.16309017206700366,25.615966796875
200,0.05,6,0.7,1.0,0.3,5,304.2068444012424,13.98486313877024,0.16227144192180815,25.40225124359131
200,0.05,6,0.8,0.7,0.0,1,328.3950547177434,14.352211054719454,0.16381330396363064,79.41889548301697
200,0.05,6,0.8,0.7,0.0,3,328.1043300723817,14.255534773602907,0.161933550671346,76.14493680000305
200,0.05,6,0.8,0.7,0.0,5,340.4880679323,14.591011612227872,0.16591801794108202,74.10405325889587
200,0.05,6,0.8,0.7,0.1,1,353.8026207667966,14.887641408832291,0.16984414189048863,32.554638624191284
200,0.05,6,0.8,0.7,0.1,3,348.50231421532936,14.865345592437835,0.17033298433088795,32.073320388793945
200,0.05,6,0.8,0.7,0.1,5,349.133376411422,14.852255104622227,0.1698764364456375,32.136308670043945
200,0.05,6,0.8,0.7,0.3,1,334.106392135758,14.509447943707796,0.16695543086350287,23.671427726745605
200,0.05,6,0.8,0.7,0.3,3,334.11963258670437,14.509813184931911,0.16695809846281068,23.65645742416382
200,0.05,6,0.8,0.7,0.3,5,332.28799166168983,14.505292013252586,0.16678759082841782,23.633634567260742
200,0.05,6,0.8,0.8,0.0,1,351.2651837684684,14.762667609928819,0.16699851231972845,81.82521891593933
200,0.05,6,0.8,0.8,0.0,3,330.6890209674688,14.418197456141565,0.16391614979551256,78.68285965919495
200,0.05,6,0.8,0.8,0.0,5,328.96004561340413,14.413000589670363,0.16470572212732076,76.2226402759552
200,0.05,6,0.8,0.8,0.1,1,354.6326523534376,14.989466552400792,0.1719107528562211,32.91618800163269
200,0.05,6,0.8,0.8,0.1,3,360.33447910420057,15.16163582378746,0.17318632764823205,32.53478527069092
200,0.05,6,0.8,0.8,0.1,5,347.06347484407615,14.915831097109866,0.1719090312585086,32.12801766395569
200,0.05,6,0.8,0.8,0.3,1,331.4682051753645,14.61461877817273,0.16885232921680973,23.76577877998352
200,0.05,6,0.8,0.8,0.3,3,329.72927194449176,14.587553363874065,0.1686149043996989,23.28220272064209
200,0.05,6,0.8,0.8,0.3,5,328.1633371928478,14.555826000558703,0.1682810999970351,23.296345472335815
200,0.05,6,0.8,1.0,0.0,1,323.5437304002707,14.179627122719063,0.1637069095092965,90.79330587387085
200,0.05,6,0.8,1.0,0.0,3,330.0065909379468,14.335697260320678,0.16585050999086948,87.21618437767029
200,0.05,6,0.8,1.0,0.0,5,325.68966291052016,14.280414692331806,0.1655997578408075,85.10463070869446
200,0.05,6,0.8,1.0,0.1,1,322.6688580132491,14.395156903278814,0.1683358391509155,36.6117045879364
200,0.05,6,0.8,1.0,0.1,3,330.41549765229763,14.534569656461473,0.1686286261200189,36.01843619346619
200,0.05,6,0.8,1.0,0.1,5,328.23080521896105,14.464536991917875,0.16919273312985533,35.49448537826538
200,0.05,6,0.8,1.0,0.3,1,309.8625786988768,14.099070516893011,0.16455717608584688,26.409562826156616
200,0.05,6,0.8,1.0,0.3,3,309.5595304006322,14.096001185247047,0.1645260071917213,26.134313106536865
200,0.05,6,0.8,1.0,0.3,5,310.2334014281221,14.07934269538575,0.16439017229899627,26.184022426605225
200,0.05,6,1.0,0.7,0.0,1,341.449306220981,14.489519016237693,0.16475613825177987,80.11928343772888
200,0.05,6,1.0,0.7,0.0,3,350.71373852736133,14.839358675860057,0.16860839253247675,77.49774384498596
200,0.05,6,1.0,0.7,0.0,5,340.4983805199049,14.617140128530949,0.1672705012019205,75.47786450386047
200,0.05,6,1.0,0.7,0.1,1,370.10921245495587,15.238897171926132,0.17434406636537114,32.79162549972534
200,0.05,6,1.0,0.7,0.1,3,354.6584282938367,15.00992855601042,0.17255964259428216,32.30439329147339
200,0.05,6,1.0,0.7,0.1,5,367.5925892067196,15.196476664650307,0.17474850601908748,32.26331186294556
200,0.05,6,1.0,0.7,0.3,1,340.03186959001584,14.65843760696453,0.1684388760097371,24.628507614135742
200,0.05,6,1.0,0.7,0.3,3,340.73885779725083,14.666844370691544,0.16851224607727797,24.29686689376831
200,0.05,6,1.0,0.7,0.3,5,343.02172879140153,14.725238290883404,0.1689795081099797,23.896055221557617
200,0.05,6,1.0,0.8,0.0,1,339.70912787333384,14.712464303255064,0.16892866462820216,82.13206267356873
200,0.05,6,1.0,0.8,0.0,3,354.17798497465213,14.906948362402755,0.1702614276921442,78.88430547714233
200,0.05,6,1.0,0.8,0.0,5,326.8106052657953,14.369788719119075,0.16490386946407265,77.0252423286438
200,0.05,6,1.0,0.8,0.1,1,347.43183951574116,14.83058289720936,0.17090526213596074,32.967737436294556
200,0.05,6,1.0,0.8,0.1,3,341.1257748447522,14.723910536213971,0.17041087127603127,32.51277279853821
200,0.05,6,1.0,0.8,0.1,5,355.30982640173545,15.094780390491799,0.17436647116434556,32.504294872283936
200,0.05,6,1.0,0.8,0.3,1,323.6345431884437,14.413776305458118,0.16675009487065162,24.543605089187622
200,0.05,6,1.0,0.8,0.3,3,326.16269453999064,14.45900917690386,0.16715541251609248,24.302231550216675
200,0.05,6,1.0,0.8,0.3,5,327.7067859080429,14.433644510994604,0.16697105214228547,23.76594305038452
200,0.05,6,1.0,1.0,0.0,1,340.11874892362044,14.643527370387796,0.1689019295774199,91.81159996986389
200,0.05,6,1.0,1.0,0.0,3,328.2440915058156,14.403963751589227,0.16818400643750353,87.97995066642761
200,0.05,6,1.0,1.0,0.0,5,334.019513993608,14.536594271790289,0.1673379013980787,84.45389771461487
200,0.05,6,1.0,1.0,0.1,1,345.89569201383716,14.784289992255665,0.17260231128756495,36.29612421989441
200,0.05,6,1.0,1.0,0.1,3,337.64364732201574,14.62498816758842,0.17059567790625693,35.76178026199341
200,0.05,6,1.0,1.0,0.1,5,337.3129799908821,14.59327108120192,0.16975730394604605,35.547094106674194
200,0.05,6,1.0,1.0,0.3,1,314.7152116567518,14.0962787357647,0.1633953423470197,27.015069723129272
200,0.05,6,1.0,1.0,0.3,3,313.79733412180553,14.07660691872209,0.16322431555403497,26.799987316131592
200,0.05,6,1.0,1.0,0.3,5,310.7054751684071,14.043131146575,0.16300864876410506,26.627164840698242
200,0.05,8,0.7,0.7,0.0,1,359.20614258189227,15.04206177988373,0.17073196815173727,198.3447802066803
200,0.05,8,0.7,0.7,0.0,3,340.6160279633448,14.688583169328897,0.16742868914922673,178.22995328903198
200,0.05,8,0.7,0.7,0.0,5,345.95983309481744,14.863996361214708,0.16927383461125212,162.96112060546875
200,0.05,8,0.7,0.7,0.1,1,367.5639415230936,15.259544910487367,0.17439520447569512,40.05650234222412
200,0.05,8,0.7,0.7,0.1,3,358.25847013700246,15.065693919497225,0.17244603561562058,39.21067523956299
200,0.05,8,0.7,0.7,0.1,5,363.3459538023595,15.143513281391016,0.17401555072368258,38.72567319869995
200,0.05,8,0.7,0.7,0.3,1,326.9453787856618,14.454894271499372,0.16608001438196401,26.462748289108276
200,0.05,8,0.7,0.7,0.3,3,327.0706445327206,14.457753645459,0.16610118236807914,26.23823356628418
200,0.05,8,0.7,0.7,0.3,5,331.3801171096402,14.538396588113052,0.16669715969482737,25.970821619033813
200,0.05,8,0.7,0.8,0.0,1,353.61710342713945,14.875435827975478,0.16943212928990967,206.32612586021423
200,0.05,8,0.7,0.8,0.0,3,333.1520569807046,14.555892390094947,0.16751547221644475,182.8423089981079
200,0.05,8,0.7,0.8,0.0,5,339.56492525990495,14.574071340770818,0.16778234248337354,167.32440757751465
200,0.05,8,0.7,0.8,0.1,1,350.6912447105638,14.9145344667836,0.17109583481546112,40.607810974121094
200,0.05,8,0.7,0.8,0.1,3,352.3224018804966,14.937445060099405,0.1713641919228504,40.01503777503967
200,0.05,8,0.7,0.8,0.1,5,353.3016919549094,14.984213036836362,0.17165666472885424,39.6261670589447
200,0.05,8,0.7,0.8,0.3,1,322.74857412251936,14.345303724167549,0.16494837399460427,26.422365188598633
200,0.05,8,0.7,0.8,0.3,3,321.07431082864116,14.318596390082606,0.16471442556769553,25.959874153137207
200,0.05,8,0.7,0.8,0.3,5,323.8434162455228,14.372873945258824,0.16534492954111168,25.598992347717285
200,0.05,8,0.7,1.0,0.0,1,326.4728837721802,14.407135629705113,0.16724334635521143,225.72861170768738
200,0.05,8,0.7,1.0,0.0,3,317.7371407234419,14.224579897789159,0.16527303697146256,199.74521589279175
200,0.05,8,0.7,1.0,0.0,5,324.5035544319119,14.437685386104793,0.1687392549398746,183.28143858909607
200,0.05,8,0.7,1.0,0.1,1,326.6635057917916,14.57905490368291,0.17017837172713118,44.782732248306274
200,0.05,8,0.7,1.0,0.1,3,322.10587340951713,14.487902818598961,0.16958533396480419,44.18258047103882
200,0.05,8,0.7,1.0,0.1,5,330.0243201222364,14.589162157054904,0.17141491484246973,43.54435992240906
200,0.05,8,0.7,1.0,0.3,1,299.2315768514999,13.973709532585135,0.1630186706208857,28.568077325820923
200,0.05,8,0.7,1.0,0.3,3,299.2468825954827,13.974100932228772,0.16302151350627417,28.607988119125366
200,0.05,8,0.7,1.0,0.3,5,310.1588134172498,14.189170195717452,0.1653410961252283,28.482815265655518
200,0.05,8,0.8,0.7,0.0,1,350.31437473041774,14.948912958849139,0.17118999282772077,202.20139598846436
200,0.05,8,0.8,0.7,0.0,3,340.4274332584594,14.746930953956099,0.16926752738674805,181.44741582870483
200,0.05,8,0.8,0.7,0.0,5,341.54469628948846,14.685355625583123,0.167286335375391,176.67924165725708
200,0.05,8,0.8,0.7,0.1,1,357.786280866694,15.09601531409512,0.17216128411672682,41.04108142852783
200,0.05,8,0.8,0.7,0.1,3,358.02485429841386,15.145321657440121,0.1739466512644654,41.80332064628601
200,0.05,8,0.8,0.7,0.1,5,356.0904625456851,15.077707272812098,0.17326180331124325,39.92854452133179
200,0.05,8,0.8,0.7,0.3,1,338.3668854116585,14.734052456113902,0.16865196847488814,27.364783763885498
200,0.05,8,0.8,0.7,0.3,3,337.03136539215905,14.696567720439647,0.16829059017233303,27.160573482513428
200,0.05,8,0.8,0.7,0.3,5,338.0778084686879,14.739121357086145,0.1688275372717918,26.836642503738403
200,0.05,8,0.8,0.8,0.0,1,341.4229598217331,14.793765902665944,0.16889034040236345,209.54459643363953
200,0.05,8,0.8,0.8,0.0,3,343.84370772410324,14.838857726903363,0.17010250763882329,186.52659225463867
200,0.05,8,0.8,0.8,0.0,5,347.9600738969684,14.965276191768524,0.17116681451582028,173.12928342819214
200,0.05,8,0.8,0.8,0.1,1,357.35759060312483,15.174652023335895,0.1747299735038373,41.77820658683777
200,0.05,8,0.8,0.8,0.1,3,353.7202395170547,15.078076962273784,0.17301880935853836,41.08480668067932
200,0.05,8,0.8,0.8,0.1,5,341.4816142749758,14.834406250875576,0.17107631918851543,40.55570697784424
200,0.05,8,0.8,0.8,0.3,1,315.8962284102089,14.2878036046035,0.1645406167553962,27.193257093429565
200,0.05,8,0.8,0.8,0.3,3,316.3542793199381,14.295408670902937,0.16460432283244888,26.940643072128296
200,0.05,8,0.8,0.8,0.3,5,315.8287778021781,14.245022483822275,0.16433147583935998,26.866239070892334
200,0.05,8,0.8,1.0,0.0,1,338.04127320890035,14.669932266558284,0.16966459324941274,231.19152116775513
200,0.05,8,0.8,1.0,0.0,3,336.30591051385125,14.724277323185884,0.17045792725237593,205.49399137496948
200,0.05,8,0.8,1.0,0.0,5,345.7169518653908,14.89999807466166,0.17237112281341352,187.4006371498108
200,0.05,8,0.8,1.0,0.1,1,324.04016630909257,14.467756432445338,0.16917607585989095,46.095829248428345
200,0.05,8,0.8,1.0,0.1,3,333.02646197505203,14.635880865795745,0.16991555485856352,45.0767183303833
200,0.05,8,0.8,1.0,0.1,5,326.71957741535266,14.534664614596407,0.16948755434487692,44.90905499458313
200,0.05,8,0.8,1.0,0.3,1,313.01453519012273,14.201996173959303,0.16569508581846867,30.360674142837524
200,0.05,8,0.8,1.0,0.3,3,315.300453037338,14.244532903748489,0.16607537180473686,29.718279123306274
200,0.05,8,0.8,1.0,0.3,5,313.0538777706131,14.22351344386724,0.1654204789131102,29.659833192825317
200,0.05,8,1.0,0.7,0.0,1,348.8617159635458,14.948543506467932,0.16991760323413202,205.55979561805725
200,0.05,8,1.0,0.7,0.0,3,359.76474950995464,15.220286955497944,0.17355015962837222,184.1818482875824
200,0.05,8,1.0,0.7,0.0,5,340.97653105813816,14.81383697074839,0.16841693259453683,171.79518151283264
200,0.05,8,1.0,0.7,0.1,1,350.56300849793627,15.062365001364585,0.17324203039978436,42.50301456451416
200,0.05,8,1.0,0.7,0.1,3,361.4762824198709,15.214721583463799,0.17445931409544896,42.00350260734558
200,0.05,8,1.0,0.7,0.1,5,357.5518979149,15.184265662569514,0.17436800505423405,40.941511392593384
200,0.05,8,1.0,0.7,0.3,1,339.9901121240532,14.821477256418707,0.17022872430360175,28.37519884109497
200,0.05,8,1.0,0.7,0.3,3,340.63666581440714,14.833698011909096,0.17033345432339403,28.481836557388306
200,0.05,8,1.0,0.7,0.3,5,349.15942682952186,15.007134027443954,0.17224608257684323,28.34940242767334
200,0.05,8,1.0,0.8,0.0,1,323.392701705395,14.378866996241687,0.16442265997279426,214.02973341941833
200,0.05,8,1.0,0.8,0.0,3,341.226909786405,14.852197025557036,0.17045740114000715,190.86077451705933
200,0.05,8,1.0,0.8,0.0,5,348.43090916812156,14.991176991574985,0.17208928778673258,178.07723355293274
200,0.05,8,1.0,0.8,0.1,1,336.6157273005239,14.740358054095715,0.17058862779040673,43.4832763671875
200,0.05,8,1.0,0.8,0.1,3,338.57391035843705,14.764945682549605,0.17106287346698495,42.69478893280029
200,0.05,8,1.0,0.8,0.1,5,350.36750620308203,15.06075052855353,0.17433998198808326,42.20420956611633
200,0.05,8,1.0,0.8,0.3,1,330.69008002373,14.559355634321932,0.16880637101211013,28.6356201171875
200,0.05,8,1.0,0.8,0.3,3,332.82346111269976,14.605159598444157,0.1692789381111982,28.397122621536255
200,0.05,8,1.0,0.8,0.3,5,328.7105007546402,14.515381583028429,0.1683626123364031,28.318629503250122
200,0.05,8,1.0,1.0,0.0,1,330.7751511872117,14.573631967200317,0.16833830875324512,232.88868761062622
200,0.05,8,1.0,1.0,0.0,3,343.1610497975377,14.78008173585804,0.1703577038960487,207.86478447914124
200,0.05,8,1.0,1.0,0.0,5,351.31505768157984,15.08058128558285,0.17420466877901294,193.37175297737122
200,0.05,8,1.0,1.0,0.1,1,343.36554495492226,14.845699205290375,0.17210427151829563,48.23164510726929
200,0.05,8,1.0,1.0,0.1,3,344.03849740013976,14.838627588522886,0.17183325452460127,46.23737597465515
200,0.05,8,1.0,1.0,0.1,5,320.6250792466459,14.363792116583024,0.16779252370787295,45.80591297149658
200,0.05,8,1.0,1.0,0.3,1,309.0893098792419,14.187008260047092,0.1663289043136103,31.33396577835083
200,0.05,8,1.0,1.0,0.3,3,311.5405850474324,14.232565726033865,0.16673526207910727,31.09289002418518
200,0.05,8,1.0,1.0,0.3,5,308.17854232103855,14.135322359617623,0.1656913148831273,30.755034685134888
200,0.1,4,0.7,0.7,0.0,1,302.8668524217727,13.649375871228592,0.1536135509134893,31.638774871826172
200,0.1,4,0.7,0.7,0.0,3,317.423804524482,13.953646564872994,0.1569163392368623,31.79162359237671
200,0.1,4,0.7,0.7,0.0,5,285.12275710356056,13.231973858657991,0.14931674292209296,31.749524116516113
200,0.1,4,0.7,0.7,0.1,1,334.4087754259171,14.456522471275289,0.16438732350109803,17.829819917678833
200,0.1,4,0.7,0.7,0.1,3,333.97992291804894,14.439452755348592,0.1642949603810449,17.79815363883972
200,0.1,4,0.7,0.7,0.1,5,329.7531703693861,14.271988134701312,0.16269089427371175,17.880598306655884
200,0.1,4,0.7,0.7,0.3,1,328.67399587373086,14.37815152751228,0.16559023031505543,14.629220485687256
200,0.1,4,0.7,0.7,0.3,3,328.67399587373086,14.37815152751228,0.16559023031505543,14.641008377075195
200,0.1,4,0.7,0.7,0.3,5,328.56932048024413,14.365600942284917,0.1654416473949255,14.560832500457764
200,0.1,4,0.7,0.8,0.0,1,279.4590511188014,12.963046941234591,0.1441310822579731,32.28528594970703
200,0.1,4,0.7,0.8,0.0,3,294.68727633777195,13.331454958405846,0.14879055839930552,31.958595037460327
200,0.1,4,0.7,0.8,0.0,5,282.3218908364455,13.14514620214165,0.1453940337906186,31.817817211151123
200,0.1,4,0.7,0.8,0.1,1,323.21677794661355,14.104286977522047,0.15729428826859332,17.85301637649536
200,0.1,4,0.7,0.8,0.1,3,329.9642483691938,14.300505738065485,0.15969639371715724,17.806091785430908
200,0.1,4,0.7,0.8,0.1,5,327.92251766647297,14.229129310028194,0.15900145487996095,17.70048952102661
200,0.1,4,0.7,0.8,0.3,1,310.04428405540057,14.026178557792214,0.1610319594737888,14.279227495193481
200,0.1,4,0.7,0.8,0.3,3,310.04428405540057,14.026178557792214,0.1610319594737888,14.122684955596924
200,0.1,4,0.7,0.8,0.3,5,311.26043771912657,14.036611499705817,0.1609694160257906,14.150952339172363
200,0.1,4,0.7,1.0,0.0,1,278.5092730144298,13.070049559333068,0.1495459591628357,36.27340245246887
200,0.1,4,0.7,1.0,0.0,3,289.2271485503346,13.169685023978733,0.14803621073321735,35.04470682144165
200,0.1,4,0.7,1.0,0.0,5,278.3266308226008,13.046315295092146,0.14744700134456618,35.06611657142639
200,0.1,4,0.7,1.0,0.1,1,302.52301852554825,13.699625517600893,0.15690408892063729,19.121173858642578
200,0.1,4,0.7,1.0,0.1,3,306.2557443969624,13.781192968998468,0.15751805401706914,20.43611431121826
200,0.1,4,0.7,1.0,0.1,5,307.3737241088577,13.83457863362834,0.15857518002132043,19.54707622528076
200,0.1,4,0.7,1.0,0.3,1,289.2928276995759,13.529262163599629,0.15654097447776888,15.34479308128357
200,0.1,4,0.7,1.0,0.3,3,289.2928276995759,13.529262163599629,0.15654097447776888,15.22365117073059
200,0.1,4,0.7,1.0,0.3,5,287.7116701023772,13.512728179192468,0.1563952161435202,15.469132423400879
200,0.1,4,0.8,0.7,0.0,1,295.0209787510493,13.280388808422533,0.1480735960308607,31.66330337524414
200,0.1,4,0.8,0.7,0.0,3,297.64520017582834,13.393536551734428,0.149047576193063,31.513779878616333
200,0.1,4,0.8,0.7,0.0,5,298.8844393133528,13.40954930455359,0.14884482017756945,31.969773292541504
200,0.1,4,0.8,0.7,0.1,1,317.04951418701626,14.002103150798625,0.15852417998424334,17.84321093559265
200,0.1,4,0.8,0.7,0.1,3,310.83217889118515,13.898972054315161,0.1575973334543586,17.934581756591797
200,0.1,4,0.8,0.7,0.1,5,317.8300582508449,14.046775719379514,0.15925644094512326,17.991690397262573
200,0.1,4,0.8,0.7,0.3,1,318.5875616209759,14.104303990394117,0.16131945432974526,14.636894941329956
200,0.1,4,0.8,0.7,0.3,3,318.5875616209759,14.104303990394117,0.16131945432974526,14.58875560760498
200,0.1,4,0.8,0.7,0.3,5,318.82600190817635,14.106029820125519,0.16136961476546566,14.559523344039917
200,0.1,4,0.8,0.8,0.0,1,283.957758713264,13.279641759061223,0.15043317735556883,32.28866934776306
200,0.1,4,0.8,0.8,0.0,3,294.514134938948,13.380535077695885,0.151446831807506,31.82189130783081
200,0.1,4,0.8,0.8,0.0,5,301.28114217005304,13.58569372116536,0.15291615348264986,31.699932098388672
200,0.1,4,0.8,0.8,0.1,1,324.85297050048433,14.226030414721226,0.1617196367567017,17.598206281661987
200,0.1,4,0.8,0.8,0.1,3,325.02457247620623,14.246718326363041,0.16229857256784722,17.615716695785522
200,0.1,4,0.8,0.8,0.1,5,312.97670912619964,13.998607557833616,0.1599532051094033,17.376007318496704
200,0.1,4,0.8,0.8,0.3,1,304.3925974446814,13.872449791085543,0.16127593877860982,14.044384479522705
200,0.1,4,0.8,0.8,0.3,3,304.3925974446814,13.872449791085543,0.16127593877860982,13.992705583572388
200,0.1,4,0.8,0.8,0.3,5,306.7675220991258,13.909445659525094,0.1615226418708742,13.989467859268188
200,0.1,4,0.8,1.0,0.0,1,276.8263740114261,13.05367878202223,0.1486009827556342,35.69936752319336
200,0.1,4,0.8,1.0,0.0,3,272.9054425956157,13.08759424126862,0.15095392508514724,35.39175796508789
200,0.1,4,0.8,1.0,0.0,5,297.39936605104054,13.579960671190769,0.15508579286778337,34.205965995788574
200,0.1,4,0.8,1.0,0.1,1,315.7723130136243,14.070743189296053,0.16076168123214324,18.68184518814087
200,0.1,4,0.8,1.0,0.1,3,308.4606399847205,13.919954774190067,0.15937238289855749,19.28685450553894
200,0.1,4,0.8,1.0,0.1,5,316.83584132502415,14.049872034726897,0.16091397498189614,19.371053218841553
200,0.1,4,0.8,1.0,0.3,1,305.5428182185324,13.88623708576056,0.16084314000762318,15.569865465164185
200,0.1,4,0.8,1.0,0.3,3,305.5428182185324,13.88623708576056,0.16084314000762318,15.507558822631836
200,0.1,4,0.8,1.0,0.3,5,307.04247729980045,13.91009872479978,0.1610410138777182,15.51986813545227
200,0.1,4,1.0,0.7,0.0,1,300.61349947702286,13.513537461748083,0.15218297508864514,31.828099966049194
200,0.1,4,1.0,0.7,0.0,3,321.18333674296105,13.862874933825672,0.15540218965730704,31.757310152053833
200,0.1,4,1.0,0.7,0.0,5,314.36200124585014,13.76333739561653,0.1552906433511138,31.591299057006836
200,0.1,4,1.0,0.7,0.1,1,341.9493352672664,14.574432671338595,0.1655718853353744,17.07726526260376
200,0.1,4,1.0,0.7,0.1,3,337.87556428729795,14.451550354472719,0.16459446543845946,17.00592279434204
200,0.1,4,1.0,0.7,0.1,5,319.37613569243143,14.106482464766188,0.16141434153635698,16.837970972061157
200,0.1,4,1.0,0.7,0.3,1,331.81032829364864,14.271094997081436,0.16309885169242141,14.278332948684692
200,0.1,4,1.0,0.7,0.3,3,331.8073979581317,14.271049612587694,0.16309847674760442,14.252109289169312
200,0.1,4,1.0,0.7,0.3,5,329.95348655452835,14.21800735408004,0.16263766695791276,14.285852909088135
200,0.1,4,1.0,0.8,0.0,1,298.8869777760383,13.429601253071935,0.15082859223981288,31.735349655151367
200,0.1,4,1.0,0.8,0.0,3,325.9544627705508,13.783219908672994,0.15337232742896795,31.504197359085083
200,0.1,4,1.0,0.8,0.0,5,297.39772371076174,13.372945561361147,0.14989860403815206,31.580477476119995
200,0.1,4,1.0,0.8,0.1,1,334.7067643882145,14.31369128319917,0.16193743980040037,16.71685242652893
200,0.1,4,1.0,0.8,0.1,3,321.4203479121225,14.061069711349797,0.15972862061524865,16.640394687652588
200,0.1,4,1.0,0.8,0.1,5,310.81396662028044,13.870095519430082,0.15739870102279102,16.67576026916504
200,0.1,4,1.0,0.8,0.3,1,317.1461566963605,14.022705984451413,0.16047041861763536,14.181166410446167
200,0.1,4,1.0,0.8,0.3,3,317.18254491524146,14.023574741872732,0.16047688500467755,14.1459641456604
200,0.1,4,1.0,0.8,0.3,5,310.97798676171226,13.858057526805464,0.15908715374767932,14.10504412651062
200,0.1,4,1.0,1.0,0.0,1,289.05420222158193,13.40396189606469,0.1527122571607199,35.782641887664795
200,0.1,4,1.0,1.0,0.0,3,279.84956941304995,13.12412160485843,0.14758068496625637,35.32457089424133
200,0.1,4,1.0,1.0,0.0,5,280.8439018102916,13.189551819539034,0.14978507917718664,35.45502281188965
200,0.1,4,1.0,1.0,0.1,1,310.896000506519,14.03185935296636,0.1613165366925648,18.540855407714844
200,0.1,4,1.0,1.0,0.1,3,313.11663013654766,14.05346632677179,0.1614858301283827,18.404412508010864
200,0.1,4,1.0,1.0,0.1,5,331.11931167489854,14.381113176779962,0.1652849869558004,18.304927349090576
200,0.1,4,1.0,1.0,0.3,1,296.9554373998741,13.724854097474957,0.1589593527050104,15.531431913375854
200,0.1,4,1.0,1.0,0.3,3,296.9554373998741,13.724854097474957,0.1589593527050104,15.441946983337402
